dim1,dim1,Rank,logRank,ClusterNo,ClusterSize,noOfNearestNeighbour
435.14801,323.14801,0.0,0.0,17,2676,6
174.591995,153.388,0.0,0.0,12,1025,9
547.348022,216.149994,36.0,1.568201724066995,22,579,8
184.225006,77.736,0.0,0.0,8,936,7
171.962997,159.266006,0.0,0.0,12,1025,9
45.113998,106.949997,372.0,2.571708831808688,8,936,5
603.174011,304.140015,0.0,0.0,31,2167,6
485.351013,154.240005,571.0,2.7573960287930244,42,612,10
135.449997,402.325012,0.0,0.0,17,2676,7
496.417999,386.355011,0.0,0.0,3,6,3
170.065994,153.212006,0.0,0.0,12,1025,6
87.458,162.044006,0.0,0.0,12,1025,9
32.812,98.274002,181.0,2.2600713879850747,8,936,10
110.559998,111.853996,66.0,1.8260748027008264,8,936,9
539.78302,308.583008,0.0,0.0,31,2167,4
585.755005,290.903992,0.0,0.0,31,2167,15
643.250977,178.960999,0.0,0.0,31,2167,8
326.05899,381.239014,0.0,0.0,1,31,3
390.640015,293.958008,0.0,0.0,17,2676,6
168.033997,142.725006,0.0,0.0,12,1025,8
607.796021,225.123001,0.0,0.0,31,2167,12
445.156006,89.065002,11524.0,4.0616409340616855,42,612,5
112.528,143.300003,0.0,0.0,12,1025,8
677.588989,431.480988,0.0,0.0,31,2167,5
657.495972,113.950996,0.0,0.0,31,2167,10
602.997009,224.061996,0.0,0.0,31,2167,12
666.215027,350.394989,6.0,0.8450980400142568,26,230,8
501.549988,61.488998,81.0,1.9138138523837167,42,612,5
491.963013,225.395996,945.0,2.975891136401793,22,579,7
387.472992,412.635986,0.0,0.0,17,2676,6
444.100006,349.277008,0.0,0.0,17,2676,6
604.757996,405.312988,0.0,0.0,31,2167,4
116.445999,88.098999,4215.0,3.62490060220449,8,936,5
507.470001,57.687,96.0,1.9867717342662448,42,612,10
383.161011,392.244995,0.0,0.0,17,2676,7
325.006989,335.296997,89.0,1.954242509439325,2,276,7
333.867004,365.059998,244.0,2.3891660843645326,2,276,7
108.494003,141.738998,0.0,0.0,12,1025,6
128.330002,425.881012,0.0,0.0,17,2676,8
60.612999,392.794006,0.0,0.0,17,2676,7
158.662003,179.501007,0.0,0.0,12,1025,5
169.889999,406.627014,0.0,0.0,17,2676,11
348.729004,264.69101,0.0,0.0,17,2676,12
197.052994,106.128998,151.0,2.1818435879447726,8,936,4
246.488007,153.473007,0.0,0.0,12,1025,6
321.850006,182.940002,0.0,0.0,12,1025,6
667.682983,351.628998,42.0,1.6334684555795864,26,230,8
625.169983,357.277008,0.0,0.0,27,5,3
298.289001,275.669006,0.0,0.0,17,2676,14
543.364014,420.649994,0.0,0.0,31,2167,7
476.265991,321.411011,0.0,0.0,17,2676,3
57.351002,144.957993,0.0,0.0,12,1025,8
317.203003,106.982002,14.0,1.1760912590556813,8,936,8
590.585022,439.479004,0.0,0.0,31,2167,4
35.154999,77.012001,922.0,2.965201701025912,8,936,8
316.64801,101.788002,3363.0,3.5268559871258747,8,936,9
457.559998,309.871002,0.0,0.0,17,2676,6
166.848007,409.731995,0.0,0.0,17,2676,9
140.421997,269.436005,0.0,0.0,17,2676,8
414.359009,303.901001,0.0,0.0,17,2676,6
112.025002,271.941986,0.0,0.0,17,2676,13
167.177002,406.868011,0.0,0.0,17,2676,10
308.677002,364.605988,0.0,0.0,1,31,7
563.901001,385.263,0.0,0.0,31,2167,11
178.072006,357.200989,0.0,0.0,19,342,3
216.070007,40.847,0.0,0.0,52,10,6
54.973,308.618011,0.0,0.0,17,2676,11
42.301998,303.226013,0.0,0.0,17,2676,7
657.650024,160.602005,0.0,0.0,31,2167,1
534.575012,359.697998,0.0,0.0,31,2167,11
447.795013,381.695007,0.0,0.0,17,2676,7
140.481003,418.828003,0.0,0.0,17,2676,6
166.421997,144.839005,0.0,0.0,12,1025,6
601.327026,417.243011,0.0,0.0,31,2167,6
490.166992,179.662003,42.0,1.6334684555795864,42,612,4
522.088013,319.513,0.0,0.0,31,2167,8
550.692017,214.319,59.0,1.7781512503836436,22,579,7
648.799011,335.628998,93.0,1.9731278535996986,26,230,8
469.700989,359.294006,0.0,0.0,17,2676,5
261.005005,251.365005,0.0,0.0,17,2676,6
448.597992,166.009995,33.0,1.5314789170422551,42,612,9
462.98999,338.528015,0.0,0.0,17,2676,9
290.188995,75.552002,317.0,2.5024271199844326,8,936,6
639.620972,422.884003,0.0,0.0,31,2167,5
630.723999,346.742004,0.0,0.0,26,230,5
291.230988,91.146004,156.0,2.1958996524092336,8,936,4
407.201996,402.329987,0.0,0.0,17,2676,11
433.522003,387.910004,0.0,0.0,17,2676,10
405.209991,376.181,0.0,0.0,17,2676,9
504.404999,73.147003,0.0,0.0,42,612,4
432.953003,289.514008,0.0,0.0,17,2676,8
494.026001,155.820999,348.0,2.5428254269591797,42,612,7
531.025024,409.593994,0.0,0.0,31,2167,7
518.630981,433.598999,0.0,0.0,31,2167,10
219.664993,434.106995,0.0,0.0,17,2676,7
668.442993,358.912994,3.0,0.6020599913279624,26,230,6
175.889999,177.740005,0.0,0.0,12,1025,12
310.945007,95.435997,4591.0,3.662001879389917,8,936,6
476.158997,213.082001,1.0,0.3010299956639812,22,579,7
134.054993,108.899002,0.0,0.0,8,936,4
146.880997,73.516998,1061.0,3.0261245167454502,8,936,9
437.675995,294.256012,0.0,0.0,17,2676,10
263.792999,109.467003,385.0,2.586587304671755,8,936,7
565.666992,293.316986,0.0,0.0,31,2167,9
645.650024,318.414001,0.0,0.0,26,230,8
450.167999,133.658005,0.0,0.0,42,612,6
666.262024,355.717987,50.0,1.7075701760979363,26,230,9
272.822998,110.295998,480.0,2.682145076373832,8,936,3
558.78302,412.257996,0.0,0.0,31,2167,10
179.438004,261.533997,0.0,0.0,17,2676,9
395.59201,299.363007,0.0,0.0,17,2676,5
70.378998,104.073997,287.0,2.459392487759231,8,936,12
553.130981,214.033005,84.0,1.9294189257142926,22,579,4
422.225006,376.346985,0.0,0.0,17,2676,5
582.307983,431.826996,0.0,0.0,31,2167,7
197.707001,269.556,0.0,0.0,17,2676,1
425.931,99.653999,725.0,2.8609366207000937,42,612,5
565.89502,174.815994,461.0,2.6646419755561257,22,579,5
528.56897,121.501999,84.0,1.9294189257142926,22,579,11
602.679016,187.337006,0.0,0.0,31,2167,4
151.432999,89.331001,5981.0,3.7768464086952993,8,936,5
150.604004,262.936005,0.0,0.0,17,2676,9
146.513,101.120003,2350.0,3.3712526291249394,8,936,4
167.272003,252.347,0.0,0.0,17,2676,9
574.184998,161.593002,39.0,1.6020599913279623,22,579,8
602.546021,301.322998,0.0,0.0,31,2167,7
354.815002,258.403992,0.0,0.0,17,2676,8
502.949005,238.716003,128.0,2.110589710299249,22,579,6
581.913025,393.395996,0.0,0.0,31,2167,8
95.397003,89.828003,0.0,0.0,8,936,4
451.057007,147.524002,1359.0,3.1335389083702174,42,612,10
364.822998,323.243011,0.0,0.0,2,276,6
543.796997,153.216995,173.0,2.2405492482826,22,579,6
55.243,327.588013,0.0,0.0,17,2676,6
485.404999,162.723999,1184.0,3.0737183503461227,42,612,13
573.338989,199.369995,0.0,0.0,22,579,2
75.487999,289.997009,0.0,0.0,17,2676,4
626.882996,317.730988,4.0,0.6989700043360189,26,230,6
428.501007,118.391998,0.0,0.0,42,612,1
638.559021,448.13501,0.0,0.0,31,2167,6
184.608002,349.040985,10.0,1.0413926851582251,19,342,6
549.289001,396.286987,0.0,0.0,31,2167,8
174.292007,360.506012,199.0,2.3010299956639813,19,342,5
275.25,71.139,97.0,1.9912260756924949,8,936,3
629.258972,347.765991,30.0,1.4913616938342726,26,230,6
134.134995,102.903999,0.0,0.0,8,936,1
517.255005,407.980011,0.0,0.0,31,2167,11
298.593994,174.764008,0.0,0.0,12,1025,7
201.272003,72.190002,0.0,0.0,8,936,3
57.160999,306.96701,0.0,0.0,17,2676,9
449.566986,157.785004,211.0,2.326335860928751,42,612,5
518.844971,393.921997,0.0,0.0,31,2167,6
639.888,394.244995,0.0,0.0,31,2167,6
87.445,68.782997,28359.0,4.452706226511029,8,936,6
349.951996,324.263,4.0,0.6989700043360189,2,276,6
645.005005,167.335999,0.0,0.0,31,2167,6
40.272999,361.377014,0.0,0.0,17,2676,3
539.27002,343.615997,0.0,0.0,31,2167,3
70.221001,380.265991,0.0,0.0,17,2676,7
261.977997,97.851997,6.0,0.8450980400142568,8,936,8
459.782013,369.415985,0.0,0.0,17,2676,4
324.390991,108.226997,107.0,2.03342375548695,8,936,5
627.726013,450.149994,0.0,0.0,31,2167,3
639.607971,123.426003,0.0,0.0,31,2167,6
574.776001,149.666,29.0,1.4771212547196624,22,579,7
342.459991,342.192993,128.0,2.110589710299249,2,276,13
656.369019,110.216003,0.0,0.0,31,2167,6
538.030029,310.795013,0.0,0.0,31,2167,4
321.167999,286.145996,0.0,0.0,17,2676,3
138.513,374.242004,0.0,0.0,19,342,5
140.854996,327.583008,96.0,1.9867717342662448,19,342,5
139.035004,78.161003,0.0,0.0,8,936,7
72.894997,173.906998,0.0,0.0,12,1025,4
362.044006,266.843994,0.0,0.0,17,2676,10
408.299011,380.708008,0.0,0.0,17,2676,11
662.752991,307.565002,0.0,0.0,26,230,8
534.625,303.763,0.0,0.0,31,2167,3
343.088013,431.962006,0.0,0.0,17,2676,5
284.295013,179.154999,0.0,0.0,12,1025,5
126.716003,110.5,71.0,1.8573324964312685,8,936,9
317.88501,368.544006,0.0,0.0,1,31,9
159.688995,411.751007,0.0,0.0,17,2676,7
296.968994,405.938995,0.0,0.0,17,2676,10
577.437988,269.242004,0.0,0.0,31,2167,3
19.620001,102.929001,0.0,0.0,8,936,4
381.598999,415.934998,0.0,0.0,17,2676,12
432.920013,165.804993,0.0,0.0,42,612,3
623.252014,278.526001,0.0,0.0,31,2167,13
650.710022,123.953003,0.0,0.0,31,2167,8
443.015991,349.342987,0.0,0.0,17,2676,7
529.017029,407.446991,0.0,0.0,31,2167,9
559.645996,432.453003,0.0,0.0,31,2167,9
98.282997,102.789001,1.0,0.3010299956639812,8,936,8
72.113998,179.024994,0.0,0.0,12,1025,7
537.190979,211.979004,4178.0,3.621072371143626,22,579,7
415.569,382.471008,0.0,0.0,17,2676,7
497.002991,183.992996,0.0,0.0,42,612,2
531.383972,344.036011,0.0,0.0,31,2167,11
570.594971,208.906006,0.0,0.0,22,579,3
464.881012,330.946014,0.0,0.0,17,2676,8
81.167999,70.877998,0.0,0.0,8,936,1
563.159973,352.825012,0.0,0.0,31,2167,3
629.926025,410.497009,0.0,0.0,31,2167,4
504.411011,162.692993,42.0,1.6334684555795864,42,612,6
288.980011,73.334999,205.0,2.3138672203691533,8,936,7
66.109001,157.598007,0.0,0.0,12,1025,10
54.955002,101.445999,0.0,0.0,8,936,2
352.781006,260.822998,0.0,0.0,17,2676,10
242.848007,246.186996,0.0,0.0,17,2676,2
79.991997,105.932999,388.0,2.5899496013257077,8,936,5
614.929993,139.613007,0.0,0.0,31,2167,8
629.966003,118.033997,0.0,0.0,31,2167,5
437.204987,288.824005,0.0,0.0,17,2676,10
324.674011,400.044006,0.0,0.0,17,2676,5
454.205994,88.788002,0.0,0.0,42,612,2
264.571014,434.54599,0.0,0.0,17,2676,9
423.666992,390.765991,0.0,0.0,17,2676,6
386.372986,397.014008,0.0,0.0,17,2676,9
635.520996,306.332001,0.0,0.0,26,230,5
563.638,289.114014,0.0,0.0,31,2167,8
601.575989,194.947006,0.0,0.0,31,2167,7
438.593994,99.295998,14.0,1.1760912590556813,42,612,9
121.668999,71.338997,0.0,0.0,7,17,4
178.255997,413.234009,0.0,0.0,17,2676,5
327.962006,181.126007,0.0,0.0,12,1025,8
153.378006,251.401993,0.0,0.0,17,2676,5
427.152008,363.036987,0.0,0.0,17,2676,7
230.416,156.742996,0.0,0.0,12,1025,7
471.723999,172.447006,126.0,2.103803720955957,42,612,9
568.901978,445.092987,0.0,0.0,31,2167,7
380.328003,386.044006,0.0,0.0,17,2676,5
84.686996,301.617004,0.0,0.0,17,2676,6
510.079987,367.744995,0.0,0.0,31,2167,4
34.886002,341.81601,0.0,0.0,17,2676,1
504.567993,172.791,0.0,0.0,42,612,2
442.897003,104.763,13173.0,4.119717659105495,42,612,6
159.429993,101.156998,0.0,0.0,8,936,7
208.276993,272.566986,0.0,0.0,17,2676,3
228.156006,279.748993,0.0,0.0,17,2676,8
192.031006,420.709015,0.0,0.0,17,2676,8
143.296997,145.345001,0.0,0.0,12,1025,2
271.855988,430.833008,0.0,0.0,17,2676,8
18.320999,345.48999,0.0,0.0,17,2676,5
630.416992,390.869995,0.0,0.0,31,2167,5
28.521,301.506012,0.0,0.0,17,2676,4
306.259003,269.453003,0.0,0.0,17,2676,6
573.010986,444.296997,0.0,0.0,31,2167,5
644.629028,414.595001,0.0,0.0,31,2167,5
452.31601,94.416,0.0,0.0,42,612,4
504.878998,223.244995,2637.0,3.4212747912103465,22,579,4
638.583008,365.649994,0.0,0.0,34,11,6
167.199005,255.119995,0.0,0.0,17,2676,12
570.981018,139.916,0.0,0.0,20,9,1
435.105011,331.373993,0.0,0.0,17,2676,5
496.266998,220.199997,25.0,1.414973347970818,22,579,6
100.803001,170.158005,0.0,0.0,12,1025,12
536.549988,436.776001,0.0,0.0,31,2167,8
446.200012,376.875,0.0,0.0,17,2676,7
661.215027,330.424011,30.0,1.4913616938342726,26,230,10
341.165985,256.48999,0.0,0.0,17,2676,3
568.560974,384.308014,0.0,0.0,31,2167,8
34.247002,386.589996,0.0,0.0,17,2676,6
296.372009,166.889999,0.0,0.0,12,1025,8
608.145996,219.188004,0.0,0.0,31,2167,10
457.622009,78.070999,4.0,0.6989700043360189,42,612,11
21.981001,310.181,0.0,0.0,17,2676,7
129.600006,333.609985,85.0,1.9344984512435677,19,342,9
560.103027,383.984985,0.0,0.0,31,2167,11
184.802994,275.141998,0.0,0.0,17,2676,12
196.110992,112.736,0.0,0.0,8,936,3
605.659973,412.492004,0.0,0.0,31,2167,8
10.851,335.428009,0.0,0.0,17,2676,6
235.904007,167.145004,0.0,0.0,12,1025,6
172.604996,141.876007,0.0,0.0,12,1025,9
236.186996,73.670998,1202.0,3.0802656273398448,8,936,7
642.421021,447.524994,0.0,0.0,31,2167,5
626.052979,220.804993,0.0,0.0,31,2167,15
153.410004,309.122009,0.0,0.0,19,342,5
532.656982,132.973999,198.0,2.298853076409707,22,579,9
299.131989,247.988007,0.0,0.0,17,2676,5
276.824005,253.897995,0.0,0.0,17,2676,2
45.963001,310.703003,0.0,0.0,17,2676,6
53.195999,83.793999,6519.0,3.81424759573192,8,936,7
663.049988,422.636993,0.0,0.0,31,2167,9
558.382996,328.662994,0.0,0.0,31,2167,10
317.023987,264.075012,0.0,0.0,17,2676,4
284.859009,87.424004,3.0,0.6020599913279624,8,936,8
441.550995,345.230011,0.0,0.0,17,2676,7
607.120972,245.800995,0.0,0.0,31,2167,6
524.731995,238.682007,2490.0,3.3963737275365067,22,579,3
406.53299,400.324005,0.0,0.0,17,2676,7
249.167999,93.962997,29708.0,4.472888033769636,8,936,4
638.268005,337.747009,28.0,1.462397997898956,26,230,6
647.755981,397.113007,0.0,0.0,31,2167,4
114.081001,176.557999,0.0,0.0,12,1025,10
216.677994,52.877998,0.0,0.0,52,10,2
650.294983,177.563004,0.0,0.0,31,2167,8
507.298004,343.140991,0.0,0.0,31,2167,6
632.893005,442.26001,0.0,0.0,31,2167,11
662.674011,351.27301,0.0,0.0,26,230,12
333.32901,262.395996,0.0,0.0,17,2676,3
149.608994,159.203003,0.0,0.0,12,1025,7
359.631989,336.229004,10.0,1.0413926851582251,2,276,4
160.664993,409.704987,0.0,0.0,17,2676,7
231.309998,172.026001,0.0,0.0,12,1025,8
561.450989,381.737,0.0,0.0,31,2167,10
484.425995,159.591995,2407.0,3.381656482585787,42,612,16
550.252991,160.350998,4.0,0.6989700043360189,22,579,12
431.618011,340.670013,0.0,0.0,17,2676,4
566.71698,383.033997,0.0,0.0,31,2167,9
123.594002,102.192001,0.0,0.0,8,936,9
487.292999,177.190994,0.0,0.0,42,612,2
165.619995,340.658997,9.0,1.0,19,342,9
205.343994,89.500999,1332.0,3.1248301494138593,8,936,5
589.14801,390.393005,0.0,0.0,31,2167,4
50.372002,308.201996,0.0,0.0,17,2676,11
29.556999,457.348999,0.0,0.0,35,5,3
516.453003,256.845001,4.0,0.6989700043360189,22,579,7
436.048004,311.221985,0.0,0.0,17,2676,9
376.888,70.525002,0.0,0.0,41,7,2
216.608994,102.18,2373.0,3.3754807146185724,8,936,6
485.64801,163.878006,93.0,1.9731278535996986,42,612,14
612.437012,185.931,0.0,0.0,31,2167,11
436.352997,91.968002,1629.0,3.2121876044039577,42,612,5
434.013,344.834991,0.0,0.0,17,2676,8
206.108994,418.740997,0.0,0.0,17,2676,7
629.580994,280.839996,0.0,0.0,31,2167,10
193.748001,147.429993,0.0,0.0,12,1025,9
560.629028,300.507996,0.0,0.0,31,2167,12
516.263977,80.197998,1475.0,3.1690863574870227,42,612,4
596.784973,395.19101,0.0,0.0,31,2167,8
500.821991,75.995003,0.0,0.0,42,612,3
207.054993,427.265015,0.0,0.0,17,2676,9
625.710999,279.786011,0.0,0.0,31,2167,13
634.039978,141.397995,0.0,0.0,31,2167,8
175.112,368.541992,340.0,2.5327543789924976,19,342,10
146.412003,346.528015,11.0,1.0791812460476249,19,342,4
249.904007,107.153999,1662.0,3.2208922492195193,8,936,4
205.014008,181.998001,0.0,0.0,12,1025,4
571.288025,186.591003,464.0,2.667452952889954,22,579,7
639.075989,181.830994,0.0,0.0,31,2167,6
340.875,426.126007,0.0,0.0,17,2676,4
166.255005,421.931,0.0,0.0,17,2676,3
530.54303,347.71701,0.0,0.0,31,2167,8
67.353996,101.311996,1457.0,3.163757523981956,8,936,9
551.215027,408.191986,0.0,0.0,31,2167,5
463.561005,83.950996,0.0,0.0,42,612,5
657.491028,189.694,0.0,0.0,31,2167,4
517.538025,56.609001,37.0,1.5797835966168101,42,612,8
28.355,177.212006,0.0,0.0,12,1025,13
345.135986,361.02301,53.0,1.7323937598229686,2,276,8
606.434021,299.898987,0.0,0.0,31,2167,8
325.632996,267.136993,0.0,0.0,17,2676,9
544.890015,244.238998,0.0,0.0,22,579,2
631.705017,255.063995,0.0,0.0,31,2167,5
296.542999,264.519012,0.0,0.0,17,2676,8
544.95697,338.278015,0.0,0.0,31,2167,6
339.596008,372.075012,565.0,2.7528164311882715,2,276,7
558.107971,272.721985,0.0,0.0,31,2167,1
573.789001,441.372986,0.0,0.0,31,2167,5
262.785004,149.373001,0.0,0.0,12,1025,8
216.832993,382.61499,0.0,0.0,44,4,3
111.583,289.604004,0.0,0.0,17,2676,4
658.984985,329.158997,0.0,0.0,26,230,5
109.938004,146.878998,0.0,0.0,12,1025,8
652.070984,127.931,0.0,0.0,31,2167,6
496.092987,208.483002,116.0,2.0681858617461617,22,579,5
517.716003,397.381012,0.0,0.0,31,2167,7
349.053986,360.609009,30.0,1.4913616938342726,2,276,7
208.188004,342.569,0.0,0.0,19,342,5
299.906006,91.005997,156.0,2.1958996524092336,8,936,8
591.862976,274.571991,0.0,0.0,31,2167,8
585.893982,262.885986,0.0,0.0,31,2167,3
31.341,415.578003,0.0,0.0,16,4,2
18.400999,316.506012,0.0,0.0,17,2676,5
128.274994,428.488007,0.0,0.0,17,2676,8
63.765999,140.285004,0.0,0.0,12,1025,7
68.588997,72.469002,20548.0,4.312790692146442,8,936,7
646.370972,112.577003,0.0,0.0,31,2167,8
79.473999,176.403,0.0,0.0,12,1025,5
118.058998,100.328003,1444.0,3.1598678470925665,8,936,4
310.618988,418.774994,0.0,0.0,17,2676,12
535.768005,295.253998,0.0,0.0,31,2167,4
559.718018,223.804001,29.0,1.4771212547196624,22,579,5
63.853001,93.955002,361.0,2.558708570533166,8,936,5
235.776993,102.875,846.0,2.9278834103307068,8,936,12
642.643005,401.151001,0.0,0.0,31,2167,6
525.75,97.572998,3.0,0.6020599913279624,42,612,4
171.561005,280.029999,0.0,0.0,17,2676,7
513.937012,70.570999,1665.0,3.2216749970707688,42,612,5
584.846985,436.565002,0.0,0.0,31,2167,7
102.990997,423.593994,0.0,0.0,17,2676,3
159.945007,102.417,0.0,0.0,8,936,8
18.972,358.390015,0.0,0.0,17,2676,5
554.716003,460.90799,0.0,0.0,31,2167,3
85.697998,380.122009,0.0,0.0,17,2676,8
164.085999,312.210999,0.0,0.0,19,342,2
558.742004,201.584,0.0,0.0,22,579,6
95.456001,149.556,0.0,0.0,12,1025,5
216.695999,121.360001,0.0,0.0,8,936,2
411.839996,293.003998,0.0,0.0,17,2676,6
642.440979,65.102997,0.0,0.0,31,2167,3
94.830002,286.166992,0.0,0.0,17,2676,11
241.074997,146.667999,0.0,0.0,12,1025,6
647.406006,165.395004,0.0,0.0,31,2167,7
450.308014,137.647995,788.0,2.89707700320942,42,612,7
634.382019,133.031998,0.0,0.0,31,2167,5
546.112,387.390015,0.0,0.0,31,2167,6
39.623001,102.349998,2793.0,3.446226401778163,8,936,9
356.417999,285.225006,0.0,0.0,17,2676,6
574.364014,179.509995,584.0,2.7671558660821804,22,579,4
35.724998,355.282013,0.0,0.0,17,2676,7
607.469971,190.761993,0.0,0.0,31,2167,7
618.323975,447.57901,0.0,0.0,31,2167,4
166.837997,308.484985,301.0,2.4800069429571505,19,342,5
543.638977,136.923004,1677.0,3.2247919564926817,22,579,4
646.27301,393.667999,0.0,0.0,31,2167,6
499.128998,175.188004,2.0,0.47712125471966244,42,612,7
569.030029,160.591003,170.0,2.2329961103921536,22,579,12
590.197998,391.661987,0.0,0.0,31,2167,6
618.461975,246.837006,0.0,0.0,31,2167,3
346.036987,366.652008,73.0,1.8692317197309762,2,276,8
222.216003,262.773987,0.0,0.0,17,2676,6
283.121002,413.348999,0.0,0.0,17,2676,12
517.958984,409.643005,0.0,0.0,31,2167,13
265.085999,171.240005,0.0,0.0,12,1025,2
156.457993,375.757996,30.0,1.4913616938342726,19,342,12
547.132019,136.606003,2.0,0.47712125471966244,22,579,6
592.265015,294.161987,0.0,0.0,31,2167,6
178.572006,419.834991,0.0,0.0,17,2676,6
516.314026,56.174,46.0,1.6720978579357175,42,612,7
440.321991,359.596985,0.0,0.0,17,2676,8
567.486023,181.158005,0.0,0.0,22,579,4
425.463989,281.740997,0.0,0.0,17,2676,8
336.335999,252.815002,0.0,0.0,17,2676,4
203.444,244.223007,0.0,0.0,17,2676,3
24.879999,178.809006,0.0,0.0,12,1025,9
659.653992,400.334991,0.0,0.0,31,2167,9
507.233002,244.727005,273.0,2.437750562820388,22,579,8
641.911987,69.421997,0.0,0.0,31,2167,7
657.823975,228.440994,0.0,0.0,47,5,3
550.916016,323.14801,0.0,0.0,31,2167,8
74.613998,386.658997,0.0,0.0,17,2676,7
559.640015,410.029999,0.0,0.0,31,2167,11
596.111023,275.156006,0.0,0.0,31,2167,10
254.686996,256.322998,0.0,0.0,17,2676,6
581.330017,435.872009,0.0,0.0,31,2167,8
291.654999,108.077003,1343.0,3.1283992687178066,8,936,4
254.229004,81.882004,155.0,2.1931245983544616,8,936,8
330.742004,312.839996,85.0,1.9344984512435677,2,276,6
66.908997,381.533997,0.0,0.0,17,2676,9
569.036987,189.636993,29.0,1.4771212547196624,22,579,7
113.792,389.306,0.0,0.0,17,2676,9
30.844999,362.73999,0.0,0.0,17,2676,5
515.19397,222.449997,747.0,2.8739015978644615,22,579,10
548.286987,384.546997,0.0,0.0,31,2167,7
304.080994,146.919998,0.0,0.0,12,1025,9
515.624023,303.335999,0.0,0.0,31,2167,2
57.860001,293.15799,0.0,0.0,17,2676,6
644.297974,112.688004,0.0,0.0,31,2167,10
557.228027,394.627014,0.0,0.0,31,2167,6
350.321991,270.839996,0.0,0.0,17,2676,17
139.830994,106.620003,114.0,2.060697840353612,8,936,11
65.152,87.445,35.0,1.5563025007672873,8,936,6
500.07901,392.084015,0.0,0.0,3,6,1
516.708984,342.96701,0.0,0.0,31,2167,11
551.375,310.51001,0.0,0.0,31,2167,4
541.200012,417.209991,0.0,0.0,31,2167,10
667.429993,412.675995,0.0,0.0,31,2167,5
124.422997,90.258003,65.0,1.8195439355418688,8,936,8
664.179993,442.513,0.0,0.0,31,2167,6
547.374023,204.987,71.0,1.8573324964312685,22,579,13
652.512024,449.343994,0.0,0.0,31,2167,9
674.817993,324.548004,0.0,0.0,25,13,7
255.725006,408.868011,0.0,0.0,17,2676,6
195.445999,259.274994,0.0,0.0,17,2676,14
568.75,190.522003,88.0,1.9493900066449128,22,579,6
9.522,341.753998,0.0,0.0,17,2676,7
569.093994,291.010986,0.0,0.0,31,2167,11
345.674011,340.30899,443.0,2.6473829701146196,2,276,11
479.447998,156.546997,535.0,2.72916478969277,42,612,11
490.549988,214.938004,0.0,0.0,22,579,5
373.618988,59.660999,0.0,0.0,41,7,3
50.112999,313.644012,0.0,0.0,17,2676,12
265.235992,151.287994,0.0,0.0,12,1025,6
171.546005,430.868988,0.0,0.0,17,2676,9
318.186005,344.546997,0.0,0.0,2,276,8
90.791,408.529999,0.0,0.0,17,2676,5
311.259003,373.554993,0.0,0.0,1,31,8
327.449005,348.559998,371.0,2.5705429398818973,2,276,7
213.871994,75.760002,619.0,2.792391689498254,8,936,3
631.213013,327.950012,180.0,2.2576785748691846,26,230,4
593.963013,414.260986,0.0,0.0,31,2167,7
293.519012,70.663002,125.0,2.100370545117563,8,936,4
639.052002,110.412003,0.0,0.0,31,2167,7
436.565002,69.223999,0.0,0.0,42,612,3
114.123001,427.772003,0.0,0.0,17,2676,2
141.819,107.015999,152.0,2.184691430817599,8,936,10
69.244003,289.031006,0.0,0.0,17,2676,8
520.494995,60.696999,3.0,0.6020599913279624,42,612,6
401.966003,290.358002,0.0,0.0,17,2676,9
157.509995,122.773003,0.0,0.0,24,4,3
636.213013,306.174011,0.0,0.0,26,230,6
189.408997,161.132996,0.0,0.0,12,1025,7
131.080002,407.483002,0.0,0.0,17,2676,6
